Turkish_Aydin,0.094799,0.061077,-0.012391,-0.036084,-0.019828,-0.014343,0.003458,-0.000923,-0.017005,-0.001692,-0.001531,-0.000235,-0.004502,0.004994,-0.005913,0.001477,0.002943,0.000452,0.001257,-0.001429,-0.00344,-0.002773,-0.003733,-0.000895,-0.001557
Turkish_Balikesir,0.098213,0.056579,-0.008997,-0.027363,-0.018025,-0.012391,0.007554,0.003527,-0.016391,0.003202,-0.001299,0.003447,-0.003271,0.002536,-7.7e-05,-0.00125,-0.001583,0.001104,0.003879,-0.001679,-0.004742,-0.000124,-0.000264,-0.000293,-0.000291
Turkish_Canakkale_Europe,0.102441,0.101553,0.000377,-0.016473,-0.000615,-0.001673,0.00893,-0.000923,-0.008795,0.009841,-0.00406,-0.005995,0.001784,0.006331,-0.012215,0.012331,0.016428,-0.000507,0.002891,0.001,-0.011105,-0.001113,0.004437,-0.001807,-0.000599
Turkish_Chitak,0.106994,0.110693,0.018102,-0.011628,0.012002,-0.006693,0.003055,0.005307,-0.011044,-0.001276,0.003248,0.003897,0.004162,0.007707,-0.009908,0.00716,0.009127,0.004561,0.009553,0.01063,-0.006489,0.006554,0.011216,0.00241,-0.000958
Turkish_Crete,0.108587,0.142987,-0.015009,-0.04367,0.007571,-0.014168,0.001739,-0.001985,-0.001186,0.015782,0.002014,0.002428,-0.000684,0.003248,-0.014332,-0.002678,0.002973,0.000456,0.004148,-0.003126,-0.004667,0.002325,-0.000222,0.001807,-0.000742
Turkish_Deliorman,0.112159,0.100381,0.01874,-0.00164,0.008877,-0.000472,0.006183,0.005876,-0.006104,-0.000491,-0.000912,-0.002202,0.002733,0.008723,-0.008989,-0.002315,0.003601,0.003508,0.001992,-0.002876,-0.004857,0.000304,-0.000939,0.000204,0.000405
Turkish_Denizli,0.094636,0.060932,-0.016001,-0.031424,-0.021631,-0.012032,0.004096,-0.000593,-0.017151,0.002343,-0.001508,0.001413,-0.002039,0.000197,-0.007019,0.001553,0.007078,0,0.001885,-0.002322,-0.00697,0.000106,-0.001637,-0.000689,-0.003387
Turkish_Dodecanese,0.097319,0.086828,-0.019987,-0.04199,-0.010156,-0.016455,0.003525,-0.001154,-0.006852,0.006469,0.000244,-0.000674,0.00275,0.003922,-0.013029,-0.003182,-0.007562,0.000443,0.000503,-0.006316,-0.000624,-0.003895,-0.000986,-0.002832,0.002275
Turkish_Erzurum,0.103124,0.121762,-0.054532,-0.047287,-0.034191,-0.010709,0.004489,-0.005192,-0.036548,-0.007053,0.001526,0.002788,-0.008771,0.002106,-0.002389,-0.006325,-0.000743,0.000798,0.001559,-0.000338,0.003544,-0.00042,-0.001208,-0.00441,-0.002251
Turkish_Giresun,0.098508,0.046437,-0.02129,-0.035971,-0.030131,-0.013843,0.005192,4.2e-05,-0.024654,-0.002618,-0.002259,0.004496,-0.008366,0.00259,-0.006058,0.000663,0.006069,-0.000253,0.000194,0.001114,-0.004469,0.002878,-0.004325,-0.001293,0.000479
Turkish_Jew,0.091912,0.145221,-0.020113,-0.058517,0.006847,-0.021149,-0.004025,-0.003634,0.010201,0.018945,0.004188,0.000531,0.001876,-0.000803,-0.004914,-0.001597,-0.000755,-0.000454,-0.003588,-0.003408,-0.002511,-0.004003,0.004144,0.001074,0.001622
Turkish_Kayseri,0.099514,0.093864,-0.034129,-0.043513,-0.024818,-0.012809,0.004482,-0.000676,-0.022746,0.001341,-0.001113,0.00122,-0.00378,0.00174,-0.004518,-0.000322,8.4e-05,0.000778,0.001401,-0.002957,-0.000811,0.001599,-0.002007,-0.002264,-0.000402
Turkish_Konya,0.099481,0.082156,-0.026587,-0.041344,-0.021512,-0.014028,0.001833,-0.001846,-0.017282,0.000711,0.001819,0.002098,-0.002869,0.001541,-0.004967,1.3e-05,0.002725,0.000925,0.003331,-0.001988,-0.004267,0.001867,-0.002724,-9.6e-05,-0.000707
Turkish_Lesbos,0.103579,0.075149,-0.006411,-0.032946,-0.004308,-0.009482,0.002115,-0.003231,-0.012271,0.005467,-0.002436,0.000749,-0.005054,-0.003578,-0.012758,0.016839,0.017471,-0.000633,0.000126,0.005002,-0.001373,-0.000618,0.001356,-0.003374,-0.006227
Turkish_Nevsehir,0.094094,0.094444,-0.031049,-0.038545,-0.021645,-0.011527,0.002663,-0.000231,-0.019771,-0.003159,-0.000974,-0.001299,0.000248,0.00156,-0.005565,-0.004066,0.003825,0.000296,-0.003268,-8.3e-05,-0.000915,-0.001443,-0.004314,-0.003615,0.001197
Turkish_North_Macedonia,0.119514,0.128972,0.01961,-0.007268,0.01508,-0.000697,0.001058,0.003808,0.004602,0.006834,0.002111,0.001499,-0.000149,0.011973,-0.010247,0.004309,0.008475,0.00228,0.003268,-0.001501,-0.009858,0.001422,0.003513,0.008194,-0.000239
Turkish_Rumeli,0.10927,0.093706,0.011725,-0.009015,0.004756,-0.006643,0.002478,0.00258,-0.004964,0.004175,-0.000561,0.00079,0.001108,0.001314,-0.010401,0.006497,0.00902,-0.000772,0.005371,0.001239,-0.005195,0.00154,0.001031,0.002991,0.000283
Turkish_Sivas,0.10153,0.085914,-0.037637,-0.039083,-0.026159,-0.01255,0.003995,-0.001569,-0.025811,-0.002624,0.000162,0.001798,-0.002289,-0.001184,-0.00323,-0.001405,0.001017,0.001014,0.001684,-0.001876,-0.001947,0.000346,-0.00069,0.001036,0.005365
Turkish_Thessaly,0.113064,0.117801,0.011816,-0.013243,0.013336,-0.004834,0.004935,-0.000462,-0.000136,0.007654,0.000487,-0.00025,-0.000694,0.01023,-0.007827,-0.002917,-0.004476,0.003083,0.002849,-0.008629,-0.004617,0.002143,-0.001027,0.004017,-0.003273
Turkish_Trabzon,0.109489,0.139635,-0.055611,-0.063781,-0.02694,-0.017248,0.007683,-0.007473,-0.039111,-0.000799,0.001899,0.006963,-0.013122,0.006685,-0.010435,-0.010265,0.009679,-0.000102,-0.001233,0.003102,0.004276,0.001955,-0.000882,-0.003318,-0.00105
Turkish_West_Macedonia,0.113823,0.137096,0.03017,-0.004199,0.019696,0.006972,0.00329,0.004154,-0.000614,0.001458,-0.002761,0.001049,-0.005203,0.010459,-0.008279,-0.007823,-0.007302,-0.005194,0.004399,-0.000625,-0.002745,0.0115,0.007765,-0.000723,0.002395
Palestinian,0.045529,0.134253,-0.047329,-0.078005,-0.012649,-0.02973,-0.006228,-0.001985,0.016751,-0.00031,0.008184,-0.009636,0.020307,-0.001321,-0.00095,0.009745,-0.002008,-0.001761,8.8e-05,0.002539,0.001135,0.00528,-0.00016,0.002398,0.001844
Palestinian_Beit_Sahour,0.087644,0.146744,-0.054117,-0.084949,-0.015695,-0.023148,-0.005405,-0.005077,0.01176,0.010296,0.00341,-0.00577,0.010927,-0.00523,-0.004886,0.014452,0.009844,0.001964,-0.000126,-0.001126,-0.001685,0.003895,0.003513,0.005362,0.003353

